id,name,email,phone,age,department,hire_date,salary
317,Bob Wilson,mike@email.c,5551234567,47,Finance,2024-11-11,72076.82389093825
318,Jane Smith,john@email.com,5551234567,41,HR,2023-02-13,65850.60037300961
319,Jane Smith,john@email.com,555.123.4567,37,Marketing,2022-04-18,78779.88413718512
320,Bob Wilson,bob@email.com,555.123.4567,30,Finance,2024-10-31,94498.64628593654
321,Jane Smith,john@email.com,+1-555-123-4567,38,Finance,2021-05-07,90284.98831389789
322,Jane Smith,bob@email.cm,+1-555-123-4567,51,Marketing,2022-05-09,68585.60086274987
323,Jane Smith,john@email.com,(555) 123-4567,37,IT,2024-08-18,167052.3256035409
324,John Doe,john@email.com,555.123.4567,20,HR,2023-03-29,56301.210295946745
325,John Doe,mike@email.comm,5551234567,200,HR,2052-11-23,52030.02843588745
326,John Doe,mike@email.com,555.123.4567,38,Marketing,2052-03-17,68401.7811571924
327,Bob Wilson,john@email.com,5551234567,25,HR,2052-10-20,
328,Mike Brown,alice@email.com,555.123.4567,34,Sales,2020-04-05,18397.960220968176
329,Jane Smith,alice@email.com,5551234567,26,Finance,2022-11-17,108736.03495464737
330,Jane Smith,john@email.com,(555) 123-4567,26,Finance,2023-02-21,83159.89775043589
331,Bob Wilson,alice@email.com,555.123.4567,27,Sales,2022-05-29,16583.87100137824
332,Jane Smith,john@email.com,+1 555 123 4567,28,HR,2024-09-26,52326.765941034406
333,John Doe,mike@email.com,+1 555 123 4567,42,IT,2024-07-28,154172.51035238334
334,Mike Brown,jane@email.com,5551234567,40,Sales,2022-10-20,32797.091099295125
335,Alice Johnson,bob@email.com,(555) 123-4567,22,Sales,2023-03-03,21655.56345246304
336,Jane Smith,alice@email.c,5551234567,24,Finance,2021-04-21,
337,John Doe,alice@email.com,(555) 123-4567,38,IT,2021-07-10,161958.3967067254
338,Alice Johnson,mike@email.com,+1-555-123-4567,5,IT,2052-06-04,150471.44390916254
339,Mike Brown,alice@email.com,555123,45,HR,2020-06-21,65610.03547370048
340,Alice Johnson,john@email.com,(555) 123-4567,24,IT,2024-09-18,168247.0415292581
341,John Doe,john@email.com,5551234567,44,HR,2022-07-24,65496.17050635981
342,Alice Johnson,jane@email.com,+1-555-123-4567,17,Marketing,2024-06-06,63874.25682832504
343,Bob Wilson,jane@email.coom,5551234567,32,Sales,2021-11-16,
344,Alice Johnson,jane@email.c,+1 555 123 4567,39,Sales,2020-11-10,30429.53536744733
345,Jane Smith,john@email.com,+1 555 123 4567,14,HR,2023-01-10,54992.49304368415
346,Jane Smith,jane@email.com,555.123.4567,55,HR,2024-05-19,47461.28203463383
347,Bob Wilson,jane@email.com,555.123.4567,48,HR,2023-10-08,36904.133727015185
348,John Doe,john@email.com,+1-555-123-4567,41,Sales,2022-11-30,48690.54068938695
349,Jane Smith,mike@email.com,+1 555 123 4567,25,HR,2023-01-25,45223.05942084018
350,Mike Brown,alice@email.com,(555) 123-4567,34,Sales,2022-02-21,52046.64113710895
351,Jane Smith,bob@email.com,+1 555 123 4567,42,Sales,2023-06-14,14357.696545239423
352,Jane Smith,john@email.com,55512345,23,Finance,2020-12-08,
353,John Doe,john@email.com,5551234567,33,Finance,2022-09-15,90774.58570358554
354,Alice Johnson,bob@email.com,+1-555-123-4567,44,Marketing,2024-08-29,71876.45703466196
355,Jane Smith,bob@email.com,+1 555 123 4567,20,Marketing,2052-05-04,60544.155788895856
356,Bob Wilson,jane@email.com,5551234,38,IT,2022-09-16,162265.9892796763
357,Alice Johnson,bob@email.com,(555) 123-4567,17,HR,2020-07-12,47926.34950881755
358,Mike Brown,alice@email.com,55512345,25,Sales,2020-11-28,23297.226399737723
359,John Doe,alice@email.com,+1-555-123-4567,29,IT,2022-09-26,164152.6460274956
360,Mike Brown,alice@email.m,(555) 123-4567,-10,Finance,2023-07-31,73899.2513044826
361,Alice Johnson,alice@email.com,(555) 123-4567,27,Sales,2023-12-09,10213.681355565683
362,Alice Johnson,alice@email.com,+1 555 123 4567,36,IT,2021-10-13,157830.11950540607
363,Alice Johnson,jane@email.com,+1-555-123-4567,28,Finance,2020-09-25,88006.14006001501
364,Mike Brown,john@email.com,5551234567,29,Marketing,2021-05-29,58683.29186419282
365,Alice Johnson,bob@email.com,5551234567,47,HR,2021-07-28,41207.64570453024
366,Mike Brown,john@email.com,(555) 123-4567,23,HR,2024-04-13,51128.081092453685
367,Alice Johnson,bob@email.com,555.123.4567,42,IT,2023-10-26,143180.2715995763
368,Bob Wilson,jane@email.com,+1-555-123-4567,34,Finance,2022-12-23,79904.0362105896
369,Alice Johnson,jane@email.comm,555.123.4567,29,IT,2052-03-31,165788.37759668136
370,Mike Brown,mike@email.com,+1-555-123-4567,22,Finance,2023-09-17,88443.46224777588
371,Jane Smith,mike@email.com,+1-555-123-4567,23,Finance,2023-02-23,85116.5292992506
372,Alice Johnson,jane@email.com,15551,27,HR,2022-06-02,39776.686414456664
373,Jane Smith,jane@email.c,(555) 123-4567,33,Marketing,2024-09-09,63324.01728174865
374,Bob Wilson,bob@email.com,+1 555 123 4567,41,Marketing,2052-08-17,
375,John Doe,jane@email.com,555.123.4567,31,Sales,2023-10-07,25016.483869255157
376,Bob Wilson,john@email.com,555.123.4567,200,Finance,2022-01-01,68271.94369179163
377,Alice Johnson,bob@email.com,5551234567,34,HR,2052-05-19,53327.227794115526
378,Jane Smith,jane@email.com,+1 555 123 4567,39,Finance,2024-08-07,93723.3387770666
379,Jane Smith,bob@email.com,+1 555 123 4567,41,Sales,2023-02-18,8284.411565474602
380,Mike Brown,bob@email.com,+1 555 123 4567,21,HR,2020-02-25,34318.13009109945
381,Jane Smith,alice@email.com,5551234567,32,Finance,2020-04-23,106610.95079610778
382,Mike Brown,mike@email.com,+1 555 123 4567,47,Marketing,2021-12-23,67838.01422669968
383,John Doe,bob@email.com,+1 555 123 4567,21,Marketing,2021-06-02,60884.37353997925
384,Alice Johnson,bob@email.com,+1 555 123 4567,35,Sales,2022-07-20,14101.336460472528
385,Mike Brown,alice@email.com,+1 555 123 4567,33,Marketing,2023-08-12,66321.11483771395
386,John Doe,jane@email.comm,555.123.4567,29,Finance,2052-07-02,
387,Jane Smith,bob@email.com,(555) 123-4567,50,Sales,2023-04-08,1882.5423575421664
388,Jane Smith,alice@email.com,555.123.4567,35,IT,2052-04-16,160990.55440176255
389,John Doe,john@email.com,+1 555 123 4567,50,Sales,2022-05-30,39847.60903945488
390,Jane Smith,alice@email.com,+1-555-123-4567,35,Marketing,2020-05-08,72421.5706023809
391,John Doe,mike@email.com,+1-555-123-4567,39,HR,2022-01-21,55914.46176443807
392,Mike Brown,mike@email.com,55512,29,Sales,2024-10-17,
393,Mike Brown,jane@email.com,555.123.4567,29,Finance,2020-07-09,84657.21914798755
394,John Doe,jane@email.com,5551234567,39,Sales,2024-05-28,
395,Mike Brown,mike@email.cam,5551234567,39,Marketing,2022-04-22,59976.05134192377
396,Mike Brown,mike@email.com,155512345,40,Sales,2022-04-03,29673.58937072439
397,Mike Brown,bob@email.cm,555.123.4567,38,Finance,2021-02-18,71905.88654169085
398,Bob Wilson,mike@email.com,(555) 123-4567,21,Finance,2052-03-23,84257.48872692292
399,Alice Johnson,jane@email.com,555.123.4567,26,Marketing,2021-07-06,66365.61942192556
400,Jane Smith,mike@email.com,5551234567,43,Finance,2021-10-12,112878.31373726297
401,Bob Wilson,jane@email.com,+1 555 123 4567,15,Marketing,2020-09-18,63556.1993329698
402,Mike Brown,john@email.com,5551234567,37,Sales,2022-08-04,34021.55974702403
403,John Doe,mike@email.com,5551234,33,Sales,2020-07-10,
404,Mike Brown,jane@email.com,1555123,43,IT,2023-06-14,163827.57112587668
405,Alice Johnson,alice@email.com,555.123.4567,39,Marketing,2024-10-10,53804.113978154965
406,Mike Brown,bob@email.m,(555) 123-4567,28,HR,2020-03-18,49576.29153512282
407,John Doe,jane@email.com,+1 555 123 4567,27,Marketing,2020-12-17,73093.12784072479
408,Alice Johnson,mike@email.c,+1 555 123 4567,29,Sales,2021-02-07,5302.1890372500275
409,Mike Brown,mike@email.com,5551234567,40,Sales,2024-11-30,30028.514018423608
410,Alice Johnson,john@email.com,555.123.4567,11,Finance,2022-02-01,100143.30305631761
411,Jane Smith,alice@email.com,+1-555-123-4567,36,IT,2022-12-06,165960.07069911898
412,Jane Smith,jane@email.com,(555) 123-4567,26,HR,2022-07-06,57309.573611388034
413,Mike Brown,alice@email.com,5551234567,36,IT,2020-12-14,166402.5448292593
414,Alice Johnson,john@email.com,555.123.4567,38,Marketing,2022-03-20,70142.43296833875
415,John Doe,bob@email.com,+1-555-123-4567,18,Marketing,2024-06-24,78442.22257179652
416,Mike Brown,alice@email.coom,555.123.4567,32,Sales,2024-01-24,1352.2885970652715
417,Jane Smith,john@email.com,+1-555-123-4567,36,Finance,2022-09-01,68521.71660794276
418,Jane Smith,jane@email.com,555.123.4567,35,HR,2022-03-13,60005.45150338683
419,Mike Brown,bob@email.com,555123,33,Finance,2020-06-01,
420,Alice Johnson,mike@email.com,5551234567,22,HR,2052-06-18,38736.59250105226
421,Jane Smith,john@email.com,555.123.4567,24,IT,2023-08-23,180623.0359780738
422,Alice Johnson,mike@email.com,555.123.4567,21,Sales,2020-09-24,
423,Jane Smith,bob@email.com,5551234567,40,Finance,2024-08-04,89383.84278042617
424,Jane Smith,john@email.com,5551234567,33,Marketing,2022-07-24,66969.14856801504
425,Bob Wilson,john@email.com,155512345,34,Sales,2023-08-04,11202.6482932838
426,Jane Smith,bob@email.com,+1 555 123 4567,17,HR,2020-11-01,44627.63101087406
427,John Doe,jane@email.com,55512,34,Sales,2022-12-27,12383.79550588904
428,Mike Brown,john@email.com,(555) 123-4567,41,Marketing,2020-10-11,63162.628213666845
429,Mike Brown,bob@email.comm,1555123,16,Marketing,2021-06-26,82874.31837132465
430,Alice Johnson,alice@email.com,5551234567,29,HR,2024-02-12,56584.829099791
431,Jane Smith,mike@email.com,+1 555 123 4567,19,Sales,2020-01-24,37212.84956083083
432,John Doe,john@email.com,555.123.4567,30,Finance,2022-10-31,75168.84267672907
433,Alice Johnson,alice@email.com,5551234567,25,Sales,2021-09-30,22763.107088685956
434,Bob Wilson,john@email.com,5551234567,200,Marketing,2023-08-02,55355.648265948446
435,Alice Johnson,jane@email.com,+1 555 123 4567,36,HR,2022-10-05,47772.442233930386
436,Alice Johnson,bob@email.com,+1 555 123 4567,47,IT,2022-02-25,159475.00422935467
437,Jane Smith,john@email.com,(555) 123-4567,34,IT,2052-01-22,
438,Bob Wilson,bob@email.com,+1 555 123 4567,38,Sales,2022-02-12,11517.747322730096
439,Alice Johnson,john@email.com,+1 555 123 4567,29,Marketing,2020-05-09,57468.2156122929
440,John Doe,jane@email.com,+1 555 123 4567,23,Sales,2022-01-12,24756.211030941788
441,John Doe,jane@email.com,555.123.4567,43,HR,2021-01-14,49571.86426502543
442,Mike Brown,alice@email.com,55512,47,Finance,2024-12-15,69491.98912144863
443,Bob Wilson,jane@email.com,5551234567,42,IT,2023-12-24,156533.5586887885
444,Bob Wilson,bob@email.com,+1 555 123 4567,36,Sales,2020-08-27,
445,Mike Brown,jane@email.com,(555) 123-4567,25,Marketing,2024-04-24,72331.53074208826
446,Alice Johnson,john@email.com,+1 555 123 4567,46,IT,2020-05-25,169175.281423626
447,Bob Wilson,jane@email.com,(555) 123-4567,40,IT,2023-08-08,157448.2287482357
448,John Doe,bob@email.cm,5551234567,55,Finance,2023-08-28,69269.13768593057
449,John Doe,john@email.com,(555) 123-4567,23,Sales,2020-11-03,6232.000375555574
450,Jane Smith,alice@email.com,(555) 123-4567,43,Finance,2022-04-03,74101.1260153342
451,Bob Wilson,alice@email.com,+1-555-123-4567,40,Marketing,2022-06-03,66106.58827474092
452,Alice Johnson,alice@email.com,(555) 123-4567,31,Marketing,2024-07-11,57089.527930882155
453,Mike Brown,john@email.com,(555) 123-4567,48,Sales,2021-09-17,46247.76272104188
454,Mike Brown,alice@email.com,555.123.4567,39,IT,2021-06-15,171237.82435046998
455,Alice Johnson,jane@email.com,55512,5,HR,2020-08-16,
456,Jane Smith,john@email.com,+1 555 123 4567,33,Finance,2021-05-27,81276.08937474439
457,Mike Brown,john@email.com,+1-555-123-4567,25,IT,2024-12-19,151085.95422449944
458,Bob Wilson,john@email.com,(555) 123-4567,30,Marketing,2052-03-01,54208.75017465798
459,Jane Smith,mike@email.com,555.123.4567,42,Marketing,2022-11-09,76906.02902977851
460,Bob Wilson,bob@email.com,555.123.4567,44,IT,2020-09-16,181350.9882932416
461,John Doe,mike@email.com,+1 555 123 4567,37,IT,2024-11-13,142846.08570179902
462,Jane Smith,mike@email.com,+1 555 123 4567,27,Marketing,2052-05-05,69233.45745883843
463,Mike Brown,mike@email.com,5551234567,38,Finance,2022-10-05,100724.5775406888
464,Jane Smith,bob@email.com,55512,42,Finance,2021-09-05,74873.86849912842
465,Jane Smith,mike@email.com,555.123.4567,15,IT,2020-07-15,180193.43530698822
466,Jane Smith,alice@email.com,+1-555-123-4567,36,Sales,2021-01-24,29208.170834724
467,Jane Smith,john@email.com,5551234567,120,Marketing,2021-12-03,69058.19179524461
468,Bob Wilson,john@email.com,(555) 123-4567,44,HR,2020-12-11,48042.73575437222
469,John Doe,jane@email.com,+1 555 123 4567,38,Marketing,2021-10-02,65828.98930413948
470,Alice Johnson,alice@email.com,(555) 123-4567,-10,Finance,2023-02-25,
471,Jane Smith,bob@email.m,+1 555 123 4567,30,Finance,2020-04-23,84446.85744764097
472,Mike Brown,john@email.com,(555) 123-4567,35,HR,2022-08-16,52022.43147023006
473,Jane Smith,mike@email.com,+1-555-123-4567,44,Finance,2023-05-15,73485.68536842756
474,Mike Brown,jane@email.com,5551234567,34,HR,2022-04-27,34423.725087436454
475,Bob Wilson,jane@email.com,+1 555 123 4567,36,Finance,2023-02-02,77075.17855459513
476,Mike Brown,john@email.com,+1-555-123-4567,19,HR,2021-12-26,41857.01394784539
477,Alice Johnson,alice@email.com,555.123.4567,34,Sales,2052-11-02,6549.532783007948
478,John Doe,jane@email.com,+1-555-123-4567,14,Marketing,2023-04-09,58790.01671665858
479,Mike Brown,john@email.com,+1-555-123-4567,29,Finance,2020-09-17,92403.23566860255
480,Mike Brown,alice@email.comm,+1-555-123-4567,35,IT,2023-09-07,153888.68764996342
481,John Doe,john@email.com,+1 555 123 4567,42,HR,2024-12-06,42900.702270924776
482,Alice Johnson,john@email.com,555.123.4567,25,HR,2023-04-02,55654.19038881384
483,Jane Smith,alice@email.com,5551234567,38,HR,2023-06-15,43874.82647878195
484,Mike Brown,alice@email.com,+1-555-123-4567,49,Finance,2021-11-05,63091.99993284561
485,John Doe,alice@email.cm,1555123,28,Marketing,2022-07-29,72279.52786598267
486,Bob Wilson,john@email.com,+1 555 123 4567,19,IT,2052-12-06,163705.34478843273
487,John Doe,jane@email.com,5551234567,37,HR,2024-09-21,50522.71942171051
488,Bob Wilson,bob@email.com,(555) 123-4567,23,HR,2023-08-19,48209.0576722307
489,Alice Johnson,bob@email.com,555.123.4567,26,HR,2022-06-30,53386.46888516482
490,Jane Smith,john@email.com,555.123.4567,44,HR,2020-06-13,55483.78369187233
491,John Doe,john@email.com,+1-555-123-4567,53,IT,2021-02-22,163770.13425586926
492,Mike Brown,jane@email.com,(555) 123-4567,24,HR,2023-06-17,38014.828698067475
493,Alice Johnson,alice@email.com,555.123.4567,120,IT,2021-07-05,167974.8137953367
494,John Doe,john@email.com,+1-555-123-4567,30,IT,2024-03-31,161599.9375309652
495,Mike Brown,mike@email.com,(555) 123-4567,29,HR,2020-07-15,56858.27821630767
496,John Doe,alice@email.com,15551234,54,Sales,2023-07-14,9252.669546491212
497,Bob Wilson,john@email.com,+1-555-123-4567,29,IT,2022-12-10,161856.05344659174
498,John Doe,mike@email.com,(555) 123-4567,31,Sales,2024-10-22,2217.597790602278
499,John Doe,jane@email.com,5551234567,51,IT,2023-10-23,172831.55540408177
500,John Doe,mike@email.com,555.123.4567,40,Finance,2023-10-21,98380.24688140074
501,Alice Johnson,john@email.com,+1-555-123-4567,44,HR,2024-01-22,46096.01795372281
502,John Doe,bob@email.com,+1 555 123 4567,25,Finance,2020-08-25,77088.77279544673
503,Mike Brown,john@email.cam,+1-555-123-4567,29,IT,2023-09-21,156903.20854766527
504,Bob Wilson,bob@email.com,555.123.4567,24,Finance,2023-09-30,69301.18554987833
505,Bob Wilson,jane@email.com,555.123.4567,43,HR,2022-08-03,55548.48565705902
506,John Doe,jane@email.com,(555) 123-4567,47,HR,2020-11-18,45966.786934382224
507,Alice Johnson,alice@email.cm,+1 555 123 4567,29,IT,2021-12-07,169751.49937866768
508,Alice Johnson,alice@email.com,(555) 123-4567,31,IT,2022-12-24,164847.69959655375
509,Mike Brown,bob@email.com,+1 555 123 4567,31,Sales,2020-01-12,29006.74783030867
510,John Doe,bob@email.com,+1-555-123-4567,19,Marketing,2022-06-21,61468.4147180126
511,Bob Wilson,jane@email.com,+1-555-123-4567,28,Finance,2022-07-27,96279.64371773749
512,Alice Johnson,mike@email.com,(555) 123-4567,42,Sales,2052-06-11,42505.408121671746
513,John Doe,bob@email.com,5551234567,26,Finance,2023-10-07,54494.75267968608
514,Alice Johnson,bob@email.com,555.123.4567,35,HR,2024-12-18,49262.64535751304
515,Alice Johnson,mike@email.com,(555) 123-4567,21,IT,2023-09-17,164072.17862897002
516,Bob Wilson,alice@email.com,(555) 123-4567,33,Finance,2052-10-22,69264.30579505555
517,Jane Smith,alice@email.c,+1-555-123-4567,29,Marketing,2024-04-22,68667.5697873232
518,Mike Brown,bob@email.com,555.123.4567,22,HR,2020-06-15,
519,Mike Brown,alice@email.com,(555) 123-4567,42,HR,2024-10-31,34207.845854014886
520,Bob Wilson,alice@email.com,+1-555-123-4567,43,Sales,2024-01-07,-4596.210820460608
521,Alice Johnson,alice@email.cm,155512345,25,Marketing,2021-09-08,79916.85703171181
522,John Doe,jane@email.com,(555) 123-4567,32,HR,2024-06-08,48083.17529961156
523,Alice Johnson,john@email.com,(555) 123-4567,35,Marketing,2023-04-28,65805.11432653075
524,Bob Wilson,bob@email.com,+1-555-123-4567,200,IT,2023-01-20,154315.2924466612
525,Mike Brown,bob@email.com,(555) 123-4567,21,Marketing,2021-10-28,65398.98584343153
526,Alice Johnson,jane@email.com,555.123.4567,47,Sales,2052-10-10,36426.5052744851
527,Mike Brown,john@email.com,15551234,24,Sales,2052-03-16,25957.09221258134
528,John Doe,john@email.com,+1-555-123-4567,47,Finance,2024-12-29,82891.16548507693
529,Mike Brown,jane@email.com,(555) 123-4567,200,IT,2020-04-05,147300.0205703952
530,Mike Brown,mike@email.com,(555) 123-4567,41,IT,2022-03-24,172426.92444466532
531,Jane Smith,mike@email.com,(555) 123-4567,31,Marketing,2020-08-13,65086.281962989095
532,Jane Smith,john@email.com,555.123.4567,33,Sales,2024-03-03,12704.041397699788
533,Jane Smith,mike@email.com,+1-555-123-4567,53,Sales,2024-07-11,27710.10207226954
534,Mike Brown,mike@email.coom,5551234567,22,Sales,2023-05-07,9825.729597469082
535,Bob Wilson,mike@email.com,555.123.4567,40,IT,2021-10-14,170607.73275010864
536,Mike Brown,john@email.com,555.123.4567,5,Sales,2052-11-30,34602.63048598709
537,Bob Wilson,mike@email.com,+1-555-123-4567,68,Finance,2020-06-15,82313.21687102247
538,Bob Wilson,bob@email.com,5551234567,24,HR,2023-02-12,46608.04324467801
539,Jane Smith,john@email.com,+1-555-123-4567,-10,Sales,2022-04-07,13134.182342540276
540,Alice Johnson,jane@email.com,5551234,43,Finance,2052-06-21,
541,John Doe,mike@email.com,(555) 123-4567,32,Finance,2023-02-03,73519.57161136043
542,Jane Smith,alice@email.com,+1-555-123-4567,30,HR,2022-06-08,68931.91922272468
543,Jane Smith,john@email.com,+1-555-123-4567,44,IT,2020-01-04,150848.8373136342
544,Alice Johnson,jane@email.com,(555) 123-4567,32,Sales,2020-09-01,18442.854396981194
545,John Doe,bob@email.com,5551234567,26,Finance,2024-12-17,84088.57069157957
546,Mike Brown,jane@email.com,5551234567,42,Finance,2023-03-09,
547,Mike Brown,mike@email.com,+1-555-123-4567,38,HR,2052-06-15,45513.97285602998
548,Jane Smith,alice@email.com,(555) 123-4567,31,Finance,2022-06-12,98483.9381382078
549,John Doe,mike@email.com,+1-555-123-4567,31,Sales,2020-02-19,28002.234807716093
550,Jane Smith,jane@email.com,(555) 123-4567,25,IT,2021-10-14,
551,Bob Wilson,john@email.com,555.123.4567,42,Finance,2021-11-22,
552,Jane Smith,alice@email.coom,(555) 123-4567,31,IT,2022-10-11,160972.625644903
553,Jane Smith,alice@email.cam,+1-555-123-4567,27,Finance,2024-02-07,87323.74279308484
554,Mike Brown,jane@email.com,+1 555 123 4567,22,Finance,2020-12-13,63492.41889787781
555,Mike Brown,mike@email.com,5551234567,38,Sales,2022-09-04,27986.79202083909
556,Mike Brown,jane@email.com,+1-555-123-4567,29,IT,2021-04-29,163990.4950485579
557,Bob Wilson,alice@email.com,(555) 123-4567,14,Marketing,2052-08-18,74581.36052166896
